Image_Metadata_MasterIndex,ImageNumber,ObjectNumber,Class,Image_ImageQuality_TotalArea_OrigDNA.x,UserAnnotation_Blurry,UserAnnotation_Debris,UserAnnotation_Empty,Image_PathName_OrigActin,Image_PathName_OrigDNA,Image_PathName_OrigER,Image_PathName_OrigGolgi,Image_PathName_OrigMito,Image_PathName_OrigRNA,Image_URL_OrigActin,Image_URL_OrigDNA,Image_URL_OrigER,Image_URL_OrigGolgi,Image_URL_OrigMito,Image_URL_OrigRNA,Image_ImageQuality_TotalArea_OrigDNA.y
283,539,1,DNA,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F15_s3_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F15_s3_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F15_s3_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F15_s3_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F15_s3_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F15_s3_w4.TIF,26214400
282,532,1,DNA,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s4_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s4_w4.TIF,26214400
281,530,1,DNA,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w4.TIF,26214400
281,530,1,ER,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w4.TIF,26214400
281,530,1,Golgi,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w4.TIF,26214400
281,530,1,Mito,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w4.TIF,26214400
281,530,1,RNA,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F13_s2_w4.TIF,26214400
290,556,1,Actin,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s4_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s4_w4.TIF,26214400
289,555,1,Actin,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s3_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s3_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s3_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s3_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s3_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s3_w4.TIF,26214400
290,556,1,DNA,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s4_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s4_w4.TIF,26214400
289,555,1,DNA,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s3_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s3_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s3_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s3_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s3_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_F19_s3_w4.TIF,26214400
